document_id,block_id,block_type,text_length,block_type_p90,block_type_p95,is_p95_outlier,long_policy_or_narrative,document_failure_count,document_citation_failures,document_synthesis_failures,quality_status,tags,text_preview
philippines_ph,philippines_ph-block-61,table_fact,491,308,350,True,False,1,1,0,ok,sms; Country restrictions; key_value,"For philippines, the Country restrictions is: Forbidden content: adult, alcohol, drugs, gambling, election, tobacco. Spam and scam messages are strictly forbidden. Any advertisement promoting nudity, profanity, violen..."
nigeria_ng,nigeria_ng-block-57,table_fact,488,308,350,True,False,1,1,0,ok,opt-out; pre-registration; Country regulations; key_value,"For nigeria, the Country regulations is: A2P messaging is differentiated based on its origin (local or international). Necessary DND register (enables subscribers to opt out form receiving any kind of promotional cont..."
liberia_lr,liberia_lr-block-20,table_fact,473,308,350,True,False,1,0,0,ok,alphanumeric sender id; pre-registration; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the Global Pre-registration is Please refrain from requesting the registration of generic sender IDs like InfoSMS, INFO, Verify, Notify etc to avoi..."
venezuela_ve,venezuela_ve-block-19,table_fact,473,308,350,True,False,1,0,0,ok,alphanumeric sender id; long code; short code; pre-registration; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Use case restrictions: the Global Pre-registration is Alphanumeric Sender ID pre-registration is only supported to Digitel Venezuela., the Dynamic is Any Alpha Sen..."
brazil_br,brazil_br-block-27,table_fact,455,308,350,True,False,1,1,0,ok,long code; short code; sms; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code international is You may use a global SMS-capable number from another country to send application-to-person (A2P) messa...
mexico_mx,mexico_mx-block-20,table_fact,448,308,350,True,False,1,0,0,ok,alphanumeric sender id; pre-registration; sms; Best practices; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the Domestic Pre-registration is Twilio strongly recommends and advises customers who have registered a Domestic Sender ID to exclusively utilize S...
nicaragua_ni,nicaragua_ni-block-20,table_fact,448,308,350,True,False,1,1,0,ok,alphanumeric sender id; short code; pre-registration; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the Dynamic is You may use an Alphanumeric Sender ID to reach mobile phones in Nicaragua. However, the Sender ID will be overwritten with a short c..."
armenia_am,armenia_am-block-27,table_fact,440,308,350,True,False,1,0,1,ok,alphanumeric sender id; long code; short code; pre-registration; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code international is Using Numeric Sender IDs to send to the networks Beeline and Vivacell is not supported. The sender ID...
spain_es,spain_es-block-22,table_fact,434,308,350,True,False,1,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
brazil_br,brazil_br-block-23,table_fact,433,308,350,True,False,1,1,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
mexico_mx,mexico_mx-block-23,table_fact,432,308,350,True,False,1,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
egypt_eg,egypt_eg-block-16,table_fact,431,308,350,True,False,1,0,1,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
mexico_mx,mexico_mx-block-16,table_fact,430,308,350,True,False,1,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
nigeria_ng,nigeria_ng-block-16,table_fact,430,308,350,True,False,1,1,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
albania_al,albania_al-block-24,table_fact,419,308,350,True,False,1,0,0,ok,long code; short code; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code international is Not all Albanian networks support Numeric Sender ID. For those cases the Sender ID will be repl...
nigeria_ng,nigeria_ng-block-15,table_fact,418,308,350,True,False,1,1,0,ok,alphanumeric sender id; pre-registration; Twilio supported; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Twilio supported: the Description is Whether Twilio supports the feature for the given country., the International Pre-registration is Supported Learn more and reg..."
ireland_ie,ireland_ie-block-23,table_fact,411,308,350,True,False,1,1,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
philippines_ph,philippines_ph-block-16,table_fact,411,308,350,True,False,1,1,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
switzerland_ch,switzerland_ch-block-21,table_fact,411,308,350,True,False,1,0,1,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
armenia_am,armenia_am-block-20,table_fact,410,308,350,True,False,1,0,1,ok,alphanumeric sender id; pre-registration; Best practices; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the Dynamic is Using Generic Sender IDs to send to the networks Beeline and Vivacell is not supported. The sender ID will be overwritten with an Al...
finland_fi,finland_fi-block-23,table_fact,410,308,350,True,False,1,1,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
israel_il,israel_il-block-22,table_fact,410,308,350,True,False,1,1,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
